Line,Smell,Cause,Number of Conditions,Threshold,File
189,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBuilder.java
327,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBuilder.java
417,complex conditional,long switch,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBuilder.java
433,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBean.java
563,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/test/java/org/springframework/jms/core/JmsTemplateTests.java
393,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/test/java/org/springframework/jms/config/JmsNamespaceHandlerTests.java
317,complex conditional,long if,10,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/AbstractPollingMessageListenerContainer.java
813,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/DefaultMessageListenerContainer.java
921,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/DefaultMessageListenerContainer.java
1169,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/DefaultMessageListenerContainer.java
1255,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/DefaultMessageListenerContainer.java
695,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/AbstractMessageListenerContainer.java
772,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/AbstractMessageListenerContainer.java
790,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/AbstractMessageListenerContainer.java
809,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/AbstractMessageListenerContainer.java
856,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/AbstractMessageListenerContainer.java
273,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/adapter/AbstractAdaptableMessageListener.java
205,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/adapter/MessageListenerAdapter.java
203,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/endpoint/StandardJmsActivationSpecFactory.java
79,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/endpoint/DefaultJmsActivationSpecFactory.java
146,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/endpoint/DefaultJmsActivationSpecFactory.java
789,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/core/JmsTemplate.java
268,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/TransactionAwareConnectionFactoryProxy.java
332,complex conditional,long switch,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/TransactionAwareConnectionFactoryProxy.java
445,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java
597,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java
649,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java
699,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java
566,complex conditional,long switch,27,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java
247,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/JmsResourceHolder.java
255,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/CachingConnectionFactory.java
317,complex conditional,long if,21,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/CachingConnectionFactory.java
422,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/CachingConnectionFactory.java
443,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/CachingConnectionFactory.java
298,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/ConnectionFactoryUtils.java
162,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/DefaultJmsListenerContainerFactory.java
174,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/AbstractListenerContainerParser.java
242,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/AbstractListenerContainerParser.java
271,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/AbstractListenerContainerParser.java
331,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/AbstractListenerContainerParser.java
150,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/JmsListenerEndpointRegistrar.java
67,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/JmsListenerContainerParser.java
94,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/JmsListenerContainerParser.java
148,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/JmsListenerContainerParser.java
207,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/JmsListenerContainerParser.java
52,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/AnnotationDrivenJmsBeanDefinitionParser.java
232,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/annotation/JmsListenerAnnotationBeanPostProcessor.java
