Line,Smell,Cause,Number of Conditions,Threshold,File
5643,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5831,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5863,complex conditional,long if,10,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5908,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5924,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
6056,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
6106,complex conditional,long if,19,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
6356,complex conditional,long if,7,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
6878,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
6962,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
7493,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
7562,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
7622,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
7691,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
7712,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
7798,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
7817,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
7948,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8063,complex conditional,long if,9,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8085,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8103,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8220,complex conditional,long if,9,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8287,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8380,complex conditional,long if,7,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8571,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8641,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8663,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
8682,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
9557,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
9928,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
10497,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
10681,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
11143,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
11270,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
11510,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
11540,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
11727,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
12337,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
12389,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
12611,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
12667,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
12685,complex conditional,long if,7,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
12755,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
12767,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13410,complex conditional,long if,7,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13445,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13472,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13616,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13636,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13754,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13780,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13802,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13855,complex conditional,long if,8,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13979,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
14028,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
14054,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
14553,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
14666,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
15041,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
15117,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
15375,complex conditional,long if,8,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
15554,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
15890,complex conditional,long if,15,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
16405,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
16714,complex conditional,long if,29,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
17032,complex conditional,long if,7,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
17074,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
17300,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
17372,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
17401,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
17643,complex conditional,long if,9,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
17763,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
18058,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
18935,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
19051,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2129,complex conditional,long switch,20,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
3890,complex conditional,long switch,18,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
3974,complex conditional,long switch,8,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
4045,complex conditional,long switch,10,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
4459,complex conditional,long switch,9,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
13497,complex conditional,long switch,11,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
14230,complex conditional,long switch,228,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
14607,complex conditional,long switch,9,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
19180,complex conditional,long switch,7,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
44,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/eslint-rules/prefer-common-mustsucceed.js
