Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
18,long class,422,200,40,20,../input_projects/multi_projects/jython/src/org/python/core/PyMethod.java
13,long class,166,200,23,20,../input_projects/multi_projects/jython/src/org/python/core/PyBoolean.java
5,long class,4761,200,0,20,../input_projects/multi_projects/jython/src/org/python/core/BuiltinDocs.java
33,long class,227,200,17,20,../input_projects/multi_projects/jython/src/org/python/core/packagecache/SysPackageManager.java
24,long class,214,200,19,20,../input_projects/multi_projects/jython/src/org/python/core/packagecache/PackageManager.java
45,long class,815,200,32,20,../input_projects/multi_projects/jython/src/org/python/core/packagecache/CachedJarsPackageManager.java
26,long class,205,200,9,20,../input_projects/multi_projects/jython/src/org/python/core/packagecache/PathPackageManager.java
15,long class,659,200,63,20,../input_projects/multi_projects/jython/src/org/python/core/JavaProxySet.java
8,long class,1178,200,102,20,../input_projects/multi_projects/jython/src/org/python/core/PyFileDerived.java
12,long class,255,200,22,20,../input_projects/multi_projects/jython/src/org/python/core/PySlice.java
39,long class,557,200,28,20,../input_projects/multi_projects/jython/src/org/python/core/AbstractArray.java
18,long class,231,200,20,20,../input_projects/multi_projects/jython/src/org/python/core/ClasspathPyImporter.java
15,long class,322,200,28,20,../input_projects/multi_projects/jython/src/org/python/core/PyModule.java
12,long class,148,200,28,20,../input_projects/multi_projects/jython/src/org/python/core/PyDictProxy.java
18,long class,244,200,6,20,../input_projects/multi_projects/jython/src/org/python/core/io/TextIOWrapper.java
32,long class,498,200,29,20,../input_projects/multi_projects/jython/src/org/python/core/io/FileIO.java
22,long class,215,200,17,20,../input_projects/multi_projects/jython/src/org/python/core/io/IOBase.java
31,long class,251,200,19,20,../input_projects/multi_projects/jython/src/org/python/core/io/StreamIO.java
23,long class,309,200,25,20,../input_projects/multi_projects/jython/src/org/python/core/io/TextIOBase.java
17,long class,342,200,11,20,../input_projects/multi_projects/jython/src/org/python/core/io/UniversalIOWrapper.java
25,long class,2423,200,185,20,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
25,long class,4161,200,294,20,../input_projects/multi_projects/jython/src/org/python/core/PyObject.java
33,long class,4350,200,284,20,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4389,long class,532,200,11,20,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
144,long class,2633,200,191,20,../input_projects/multi_projects/jython/src/org/python/core/PyArray.java
26,long class,135,200,21,20,../input_projects/multi_projects/jython/src/org/python/core/adapter/ClassicPyObjectAdapter.java
8,long class,1742,200,56,20,../input_projects/multi_projects/jython/src/org/python/core/PyBytecode.java
18,long class,611,200,75,20,../input_projects/multi_projects/jython/src/org/python/core/PyFunction.java
10,long class,677,200,76,20,../input_projects/multi_projects/jython/src/org/python/core/BaseSet.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyByteArrayDerived.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyFloatDerived.java
9,long class,333,200,8,20,../input_projects/multi_projects/jython/src/org/python/core/ReflectedArgs.java
9,long class,1175,200,102,20,../input_projects/multi_projects/jython/src/org/python/core/PyDictionaryDerived.java
15,long class,526,200,62,20,../input_projects/multi_projects/jython/src/org/python/core/PySequence.java
14,long class,677,200,40,20,../input_projects/multi_projects/jython/src/org/python/core/exceptions.java
30,long class,1752,200,70,20,../input_projects/multi_projects/jython/src/org/python/core/imp.java
8,long class,1139,200,97,20,../input_projects/multi_projects/jython/src/org/python/core/PyBaseExceptionDerived.java
8,long class,92,200,35,20,../input_projects/multi_projects/jython/src/org/python/core/PySequenceList.java
39,long class,422,200,21,20,../input_projects/multi_projects/jython/src/org/python/core/ParserFacade.java
18,long class,672,200,52,20,../input_projects/multi_projects/jython/src/org/python/core/JavaProxyList.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyIntegerDerived.java
12,long class,348,200,25,20,../input_projects/multi_projects/jython/src/org/python/core/PyReflectedFunction.java
15,long class,525,200,29,20,../input_projects/multi_projects/jython/src/org/python/core/PyFrame.java
8,long class,288,200,21,20,../input_projects/multi_projects/jython/src/org/python/core/StdoutWrapper.java
74,long class,2850,200,174,20,../input_projects/multi_projects/jython/src/org/python/core/PyType.java
193,long class,395,200,15,20,../input_projects/multi_projects/jython/src/org/python/core/PyType.java
11,long class,335,200,22,20,../input_projects/multi_projects/jython/src/org/python/core/PyClass.java
13,long class,347,200,50,20,../input_projects/multi_projects/jython/src/org/python/core/PySet.java
29,long class,1702,200,62,20,../input_projects/multi_projects/jython/src/org/python/core/codecs.java
23,long class,1093,200,105,20,../input_projects/multi_projects/jython/src/org/python/core/PyFloat.java
68,long class,1905,200,108,20,../input_projects/multi_projects/jython/src/org/python/core/PySystemState.java
12,long class,208,200,7,20,../input_projects/multi_projects/jython/src/org/python/core/JavaImportHelper.java
49,long class,4199,200,199,20,../input_projects/multi_projects/jython/src/org/python/core/BaseBytes.java
1281,long class,228,200,10,20,../input_projects/multi_projects/jython/src/org/python/core/BaseBytes.java
9,long class,1175,200,102,20,../input_projects/multi_projects/jython/src/org/python/core/PySetDerived.java
