Line,Smell,Cause,Number of Conditions,Threshold,File
370,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/PyMethod.java
26,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/FilelikeInputStream.java
90,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/packagecache/SysPackageManager.java
91,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/packagecache/PackageManager.java
138,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/packagecache/CachedJarsPackageManager.java
333,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/packagecache/CachedJarsPackageManager.java
381,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/packagecache/CachedJarsPackageManager.java
584,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/packagecache/CachedJarsPackageManager.java
49,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/packagecache/PathPackageManager.java
124,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/packagecache/PathPackageManager.java
52,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/JavaProxySet.java
86,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/JavaProxySet.java
104,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/JavaProxySet.java
241,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/JavaProxySet.java
53,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PySlice.java
139,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PySlice.java
187,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PySlice.java
214,complex conditional,long if,10,3,../input_projects/multi_projects/jython/src/org/python/core/AbstractArray.java
320,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/AbstractArray.java
348,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/AbstractArray.java
423,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/AbstractArray.java
442,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/AbstractArray.java
543,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/AbstractArray.java
92,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/ClasspathPyImporter.java
131,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyModule.java
159,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyModule.java
63,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/io/TextIOWrapper.java
156,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/io/TextIOWrapper.java
199,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/io/TextIOWrapper.java
45,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/io/SocketIOBase.java
139,complex conditional,long switch,9,3,../input_projects/multi_projects/jython/src/org/python/core/io/FileIO.java
416,complex conditional,long switch,4,3,../input_projects/multi_projects/jython/src/org/python/core/io/FileIO.java
157,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/io/StreamIO.java
104,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/io/TextIOBase.java
290,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/io/UniversalIOWrapper.java
56,complex conditional,long switch,7,3,../input_projects/multi_projects/jython/src/org/python/core/io/UniversalIOWrapper.java
156,complex conditional,long switch,5,3,../input_projects/multi_projects/jython/src/org/python/core/io/UniversalIOWrapper.java
201,complex conditional,long switch,7,3,../input_projects/multi_projects/jython/src/org/python/core/io/UniversalIOWrapper.java
340,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
403,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
527,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
649,complex conditional,long if,9,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1019,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1046,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1077,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1143,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
