Line,Smell,Number of Lines,Threshold,File
55,long method,114,100,../input_projects/multi_projects/zulip/zerver/webhooks/newrelic/view.py
68,long method,221,100,../input_projects/multi_projects/zulip/zerver/webhooks/stripe/view.py
224,long method,467,100,../input_projects/multi_projects/zulip/zerver/views/registration.py
201,long method,203,100,../input_projects/multi_projects/zulip/zerver/views/user_settings.py
156,long method,157,100,../input_projects/multi_projects/zulip/zerver/views/auth.py
154,long method,111,100,../input_projects/multi_projects/zulip/zerver/views/documentation.py
232,long method,172,100,../input_projects/multi_projects/zulip/zerver/views/streams.py
546,long method,158,100,../input_projects/multi_projects/zulip/zerver/views/streams.py
707,long method,114,100,../input_projects/multi_projects/zulip/zerver/views/streams.py
350,long method,102,100,../input_projects/multi_projects/zulip/zerver/views/users.py
471,long method,132,100,../input_projects/multi_projects/zulip/zerver/views/users.py
53,long method,102,100,../input_projects/multi_projects/zulip/zerver/views/development/email_log.py
126,long method,126,100,../input_projects/multi_projects/zulip/zerver/views/message_send.py
82,long method,154,100,../input_projects/multi_projects/zulip/zerver/views/message_fetch.py
62,long method,378,100,../input_projects/multi_projects/zulip/zerver/views/realm.py
483,long method,128,100,../input_projects/multi_projects/zulip/zerver/views/realm.py
42,long method,117,100,../input_projects/multi_projects/zulip/zerver/views/events_register.py
95,long method,112,100,../input_projects/multi_projects/zulip/zerver/transaction_tests/test_user_groups.py
122,long method,104,100,../input_projects/multi_projects/zulip/zerver/middleware.py
1039,long method,108,100,../input_projects/multi_projects/zulip/zproject/backends.py
1595,long method,148,100,../input_projects/multi_projects/zulip/zproject/backends.py
1771,long method,161,100,../input_projects/multi_projects/zulip/zproject/backends.py
2726,long method,123,100,../input_projects/multi_projects/zulip/zproject/backends.py
449,long method,107,100,../input_projects/multi_projects/zulip/analytics/tests/test_stats_views.py
1402,long method,243,100,../input_projects/multi_projects/zulip/analytics/tests/test_counts.py
181,long method,314,100,../input_projects/multi_projects/zulip/analytics/tests/test_support_views.py
73,long method,278,100,../input_projects/multi_projects/zulip/analytics/management/commands/populate_analytics_db.py
746,long method,136,100,../input_projects/multi_projects/zulip/analytics/lib/counts.py
153,long method,221,100,../input_projects/multi_projects/zulip/analytics/views/support.py
396,long method,127,100,../input_projects/multi_projects/zulip/analytics/views/support.py
93,long method,186,100,../input_projects/multi_projects/zulip/analytics/views/installation_activity.py
249,long method,224,100,../input_projects/multi_projects/zulip/analytics/views/stats.py
19,long method,117,100,../input_projects/multi_projects/zulip/analytics/views/remote_activity.py
