Line,Smell,Threshold,File
945,long message chain,4,../input_projects/py_projects/django/django/db/migrations/autodetector.py
251,long message chain,4,../input_projects/py_projects/django/django/db/backends/base/schema.py
627,long message chain,4,../input_projects/py_projects/django/django/db/models/query.py
648,long message chain,4,../input_projects/py_projects/django/django/db/models/query.py
84,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
334,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
999,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
1075,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
1136,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
1185,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
1186,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
1225,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
1248,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
1905,long message chain,4,../input_projects/py_projects/django/django/db/models/fields/related.py
219,long message chain,4,../input_projects/py_projects/django/django/db/models/base.py
888,long message chain,4,../input_projects/py_projects/django/django/db/models/base.py
