Line,Smell,Cause,Number of Conditions,Threshold,File
79,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/crypto.py
124,complex conditional,long if,8,3,../input_projects/py_projects/django/django/utils/crypto.py
92,complex conditional,long if,21,3,../input_projects/py_projects/django/django/utils/regex_helper.py
238,complex conditional,long if,5,3,../input_projects/py_projects/django/django/utils/regex_helper.py
257,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/regex_helper.py
25,complex conditional,long if,5,3,../input_projects/py_projects/django/django/utils/importlib.py
201,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/http.py
98,complex conditional,long if,6,3,../input_projects/py_projects/django/django/utils/formats.py
178,complex conditional,long if,6,3,../input_projects/py_projects/django/django/utils/formats.py
197,complex conditional,long if,5,3,../input_projects/py_projects/django/django/utils/formats.py
218,complex conditional,long if,5,3,../input_projects/py_projects/django/django/utils/formats.py
141,complex conditional,long if,6,3,../input_projects/py_projects/django/django/utils/six.py
650,complex conditional,long if,7,3,../input_projects/py_projects/django/django/utils/six.py
696,complex conditional,long if,19,3,../input_projects/py_projects/django/django/utils/six.py
120,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/archive.py
153,complex conditional,long if,5,3,../input_projects/py_projects/django/django/utils/archive.py
51,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/dictconfig.py
202,complex conditional,long if,6,3,../input_projects/py_projects/django/django/utils/dictconfig.py
238,complex conditional,long if,7,3,../input_projects/py_projects/django/django/utils/dictconfig.py
299,complex conditional,long if,10,3,../input_projects/py_projects/django/django/utils/dictconfig.py
483,complex conditional,long if,6,3,../input_projects/py_projects/django/django/utils/dictconfig.py
540,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/dictconfig.py
285,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/feedgenerator.py
344,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/feedgenerator.py
376,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/feedgenerator.py
105,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/autoreload.py
243,complex conditional,long if,6,3,../input_projects/py_projects/django/django/utils/autoreload.py
138,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/datastructures.py
307,complex conditional,long if,6,3,../input_projects/py_projects/django/django/utils/dateformat.py
61,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/ipv6.py
75,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/ipv6.py
192,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/ipv6.py
90,complex conditional,long if,10,3,../input_projects/py_projects/django/django/utils/module_loading.py
76,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/dateparse.py
94,complex conditional,long if,8,3,../input_projects/py_projects/django/django/utils/dateparse.py
122,complex conditional,long if,4,3,../input_projects/py_projects/django/django/utils/dateparse.py
117,complex conditional,long if,5,3,../input_projects/py_projects/django/django/utils/decorators.py
18,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/messages/storage/cookie.py
34,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/messages/storage/cookie.py
43,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/messages/storage/base.py
