Line,Smell,Cause,Number of Conditions,Threshold,File
4223,complex conditional,long switch,10,3,../input_projects/js_projects/moment/dist/moment.js
4440,complex conditional,long switch,8,3,../input_projects/js_projects/moment/dist/moment.js
5331,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/moment.js
34,complex conditional,long switch,8,3,../input_projects/js_projects/moment/dist/locale/pl.js
84,complex conditional,long switch,5,3,../input_projects/js_projects/moment/dist/locale/pl.js
103,complex conditional,long switch,4,3,../input_projects/js_projects/moment/dist/locale/pl.js
8,complex conditional,long switch,13,3,../input_projects/js_projects/moment/dist/locale/mn.js
91,complex conditional,long switch,4,3,../input_projects/js_projects/moment/dist/locale/mn.js
36,complex conditional,long switch,12,3,../input_projects/js_projects/moment/dist/locale/mr.js
75,complex conditional,long switch,12,3,../input_projects/js_projects/moment/dist/locale/mr.js
78,complex conditional,long switch,8,3,../input_projects/js_projects/moment/dist/locale/gom-latn.js
17,complex conditional,long switch,24,3,../input_projects/js_projects/moment/dist/locale/is.js
9,complex conditional,long switch,29,3,../input_projects/js_projects/moment/dist/locale/sl.js
117,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/sl.js
133,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/sl.js
54,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/ko.js
9,complex conditional,long switch,19,3,../input_projects/js_projects/moment/dist/locale/hr.js
102,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/hr.js
118,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/hr.js
25,complex conditional,long switch,12,3,../input_projects/js_projects/moment/dist/locale/fi.js
116,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/ru.js
138,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/ru.js
195,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/ru.js
31,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/mk.js
37,complex conditional,long switch,6,3,../input_projects/js_projects/moment/dist/locale/tlh.js
80,complex conditional,long switch,8,3,../input_projects/js_projects/moment/dist/locale/gom-deva.js
70,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/zh-mo.js
121,complex conditional,long switch,5,3,../input_projects/js_projects/moment/dist/locale/ja.js
31,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/bg.js
71,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/zh-hk.js
76,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/sr-cyrl.js
54,complex conditional,long switch,8,3,../input_projects/js_projects/moment/dist/locale/fr-ch.js
66,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/me.js
88,complex conditional,long switch,6,3,../input_projects/js_projects/moment/dist/locale/ug-cn.js
75,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/be.js
121,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/be.js
83,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/zh-cn.js
69,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/zh-tw.js
22,complex conditional,long switch,18,3,../input_projects/js_projects/moment/dist/locale/bs.js
107,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/bs.js
123,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/bs.js
70,complex conditional,long switch,6,3,../input_projects/js_projects/moment/dist/locale/tk.js
102,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/uk.js
150,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/uk.js
42,complex conditional,long switch,18,3,../input_projects/js_projects/moment/dist/locale/cs.js
124,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/cs.js
142,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/cs.js
83,complex conditional,long switch,8,3,../input_projects/js_projects/moment/dist/locale/fr.js
54,complex conditional,long switch,8,3,../input_projects/js_projects/moment/dist/locale/fr-ca.js
78,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/sr.js
12,complex conditional,long switch,12,3,../input_projects/js_projects/moment/dist/locale/hu.js
77,complex conditional,long switch,6,3,../input_projects/js_projects/moment/dist/locale/hy-am.js
18,complex conditional,long switch,18,3,../input_projects/js_projects/moment/dist/locale/sk.js
88,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/sk.js
106,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/locale/sk.js
16,complex conditional,long switch,6,3,../input_projects/js_projects/moment/dist/locale/br.js
85,complex conditional,long switch,6,3,../input_projects/js_projects/moment/dist/locale/tr.js
133,complex conditional,long switch,4,3,../input_projects/js_projects/moment/scripts/locales.js
44,complex conditional,long if,4,3,../input_projects/js_projects/moment/min/tests.js
129790,complex conditional,long if,4,3,../input_projects/js_projects/moment/min/tests.js
9676,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
10539,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
15766,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
15807,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
17654,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
17702,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
53141,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
53182,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
71614,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
73360,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
86856,complex conditional,long switch,5,3,../input_projects/js_projects/moment/min/tests.js
86902,complex conditional,long switch,4,3,../input_projects/js_projects/moment/min/tests.js
90504,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
90575,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
94061,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
94109,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
95309,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
95350,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
97038,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
97912,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
112483,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/tests.js
936,complex conditional,long switch,9,3,../input_projects/js_projects/moment/min/moment-with-locales.js
968,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
3921,complex conditional,long switch,9,3,../input_projects/js_projects/moment/min/moment-with-locales.js
4160,complex conditional,long switch,10,3,../input_projects/js_projects/moment/min/moment-with-locales.js
4223,complex conditional,long switch,10,3,../input_projects/js_projects/moment/min/moment-with-locales.js
4440,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/moment-with-locales.js
5331,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
6783,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
6829,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
6878,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
7358,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/moment-with-locales.js
7527,complex conditional,long switch,18,3,../input_projects/js_projects/moment/min/moment-with-locales.js
7612,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
7628,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
7801,complex conditional,long switch,18,3,../input_projects/js_projects/moment/min/moment-with-locales.js
7883,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
7901,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
9821,complex conditional,long switch,12,3,../input_projects/js_projects/moment/min/moment-with-locales.js
10078,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/moment-with-locales.js
10145,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/moment-with-locales.js
10245,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/moment-with-locales.js
10675,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/moment-with-locales.js
10796,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/moment-with-locales.js
11221,complex conditional,long switch,19,3,../input_projects/js_projects/moment/min/moment-with-locales.js
11314,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
11330,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
11376,complex conditional,long switch,12,3,../input_projects/js_projects/moment/min/moment-with-locales.js
11556,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/moment-with-locales.js
11659,complex conditional,long switch,24,3,../input_projects/js_projects/moment/min/moment-with-locales.js
12062,complex conditional,long switch,5,3,../input_projects/js_projects/moment/min/moment-with-locales.js
12600,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
13399,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
13535,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
13673,complex conditional,long switch,13,3,../input_projects/js_projects/moment/min/moment-with-locales.js
13756,complex conditional,long switch,4,3,../input_projects/js_projects/moment/min/moment-with-locales.js
13797,complex conditional,long switch,12,3,../input_projects/js_projects/moment/min/moment-with-locales.js
13836,complex conditional,long switch,12,3,../input_projects/js_projects/moment/min/moment-with-locales.js
14905,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/moment-with-locales.js
14955,complex conditional,long switch,5,3,../input_projects/js_projects/moment/min/moment-with-locales.js
14974,complex conditional,long switch,4,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15308,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15330,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15387,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15617,complex conditional,long switch,18,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15687,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15705,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15750,complex conditional,long switch,29,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15858,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
15874,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
16044,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
16169,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
16937,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/moment-with-locales.js
