Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
36,long class,215,200,30,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/AbstractChannelTest.java
22,long class,149,200,24,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/LoggingHandler.java
33,long class,255,200,12,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/ReentrantChannelTest.java
49,long class,287,200,22,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalTransportThreadModelTest3.java
66,long class,1241,200,94,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalChannelTest.java
51,long class,559,200,24,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalTransportThreadModelTest.java
48,long class,359,200,41,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/ChannelInitializerTest.java
37,long class,444,200,44,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/CombinedChannelDuplexHandlerTest.java
61,long class,287,200,23,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/nio/NioEventLoopTest.java
79,long class,2214,200,212,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/DefaultChannelPipelineTest.java
1427,long class,145,200,21,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/DefaultChannelPipelineTest.java
