Line,Smell,Number of Lines,Threshold,File
625,long method,125,100,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/DefaultHeadersTest.java
86,long method,107,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/xml/XmlFrameDecoder.java
95,long method,304,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/FastLz.java
409,long method,134,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/FastLz.java
150,long method,118,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Lz4FrameDecoder.java
353,long method,179,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2DivSufSort.java
605,long method,125,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2DivSufSort.java
744,long method,115,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2DivSufSort.java
1145,long method,150,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2DivSufSort.java
1452,long method,348,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2DivSufSort.java
1863,long method,156,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2DivSufSort.java
92,long method,243,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2Decoder.java
84,long method,147,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/SnappyFrameDecoder.java
179,long method,105,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/JdkZlibDecoder.java
111,long method,130,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/LzfDecoder.java
205,long method,122,100,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/MessageAggregator.java
1395,long method,102,100,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DnsNameResolverTest.java
1529,long method,128,100,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DnsNameResolverTest.java
1669,long method,117,100,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DnsNameResolverTest.java
1788,long method,130,100,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DnsNameResolverTest.java
2780,long method,113,100,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DnsNameResolverTest.java
3214,long method,111,100,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DnsNameResolverTest.java
831,long method,135,100,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsResolveContext.java
386,long method,156,100,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
158,long method,101,100,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/UnixResolverDnsServerAddressStreamProvider.java
63,long method,143,100,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbenchmark/common/IsValidIpV6Benchmark.java
41,long method,142,100,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/Hidden.java
455,long method,118,100,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/NetUtil.java
727,long method,164,100,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/NetUtil.java
361,long method,146,100,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2MultiplexTransportTest.java
526,long method,113,100,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2MultiplexTransportTest.java
134,long method,110,100,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionDecoderTest.java
360,long method,148,100,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2TestUtil.java
416,long method,103,100,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/DataCompressionHttp2Test.java
118,long method,116,100,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoderTest.java
654,long method,103,100,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/InboundHttp2ToHttpAdapterTest.java
234,long method,129,100,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2ConnectionRoundtripTest.java
148,long method,120,100,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameWriter.java
152,long method,163,100,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/HpackDecoder.java
128,long method,116,100,../input_projects/java_projects/netty/codec-haproxy/src/main/java/io/netty/handler/codec/haproxy/HAProxyMessage.java
122,long method,144,100,../input_projects/java_projects/netty/transport-udt/src/test/java/io/netty/test/udt/bench/xfer/UdtNative.java
68,long method,156,100,../input_projects/java_projects/netty/codec-xml/src/test/java/io/netty/handler/codec/xml/XmlDecoderTest.java
55,long method,130,100,../input_projects/java_projects/netty/transport-native-epoll/src/test/java/io/netty/channel/epoll/EpollSpliceTest.java
136,long method,290,100,../input_projects/java_projects/netty/handler-proxy/src/test/java/io/netty/handler/proxy/ProxyHandlerTest.java
495,long method,132,100,../input_projects/java_projects/netty/buffer/src/test/java/io/netty/buffer/AbstractCompositeByteBufTest.java
114,long method,243,100,../input_projects/java_projects/netty/buffer/src/test/java/io/netty/buffer/AbstractReferenceCountedByteBufTest.java
40,long method,149,100,../input_projects/java_projects/netty/buffer/src/test/java/io/netty/buffer/ByteBufStreamTest.java
