Line,Smell,Threshold,File
691,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
764,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
773,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
855,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
864,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
936,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
945,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1077,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1100,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1122,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1181,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1187,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1344,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1353,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1591,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1598,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1616,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
1625,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
560,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SniHandlerTest.java
572,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SniHandlerTest.java
769,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/traffic/GlobalChannelTrafficShapingHandler.java
611,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/traffic/TrafficCounter.java
623,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/traffic/AbstractTrafficShapingHandler.java
319,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/ssl/OpenSslSessionCache.java
355,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/logging/LoggingHandler.java
377,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/logging/LoggingHandler.java
397,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/logging/LoggingHandler.java
407,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/logging/LoggingHandler.java
