Line,Smell,Cause,Number of Conditions,Threshold,File
911,complex conditional,long if,5,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/GsonBuilder.java
196,complex conditional,long if,4,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/FieldNamingPolicy.java
157,complex conditional,long if,4,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/JsonPrimitive.java
2066,complex conditional,long if,6,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
487,complex conditional,long switch,5,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
1213,complex conditional,long switch,5,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
2119,complex conditional,long switch,8,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
3219,complex conditional,long switch,7,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
3764,complex conditional,long switch,4,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
4340,complex conditional,long switch,6,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
5067,complex conditional,long switch,8,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6037,complex conditional,long switch,7,3,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
279,complex conditional,long if,5,3,../input_projects/java_projects/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java
367,complex conditional,long if,4,3,../input_projects/java_projects/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java
85,complex conditional,long if,5,3,../input_projects/java_projects/gson/examples/android-proguard-example/src/com/google/gson/examples/android/model/Cart.java
165,complex conditional,long if,7,3,../input_projects/java_projects/gson/extras/src/main/java/com/google/gson/typeadapters/UtcDateTypeAdapter.java
