Line,Smell,Cause,Number of Conditions,Threshold,File
1392,complex conditional,long if,7,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
228,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/monkeypatch.py
282,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/monkeypatch.py
532,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/pathlib.py
575,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/pathlib.py
591,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/pathlib.py
739,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/pathlib.py
772,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/pathlib.py
136,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/fixtures.py
184,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/fixtures.py
595,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/fixtures.py
835,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/fixtures.py
1062,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/fixtures.py
1095,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/fixtures.py
1481,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/fixtures.py
228,complex conditional,long if,7,3,../input_projects/py_projects/pytest/src/_pytest/cacheprovider.py
347,complex conditional,long if,10,3,../input_projects/py_projects/pytest/src/_pytest/cacheprovider.py
