Line,Smell,Threshold,File
89,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collector/BigIntegerSummaryStatisticsTest.java
124,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collector/BigIntegerSummaryStatisticsTest.java
132,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collector/BigIntegerSummaryStatisticsTest.java
140,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collector/BigIntegerSummaryStatisticsTest.java
111,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collector/BigDecimalSummaryStatisticsTest.java
119,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collector/BigDecimalSummaryStatisticsTest.java
55,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/map/mutable/MapAdapterTest.java
80,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/map/mutable/ConcurrentHashMapUnsafeTest.java
155,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/multimap/AbstractImmutableMultimapTestCase.java
53,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/multimap/list/SynchronizedListMultimapTest.java
74,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/multimap/set/sorted/SynchronizedPutTreeSortedSetMultimapTest.java
90,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/multimap/set/ImmutableSetMultimapTest.java
84,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/multimap/bag/ImmutableBagMultimapTest.java
81,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/multimap/bag/sorted/mutable/TreeBagMultimapTest.java
77,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/multimap/bag/strategy/HashBagMultimapWithHashingStrategyTest.java
307,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/PersonAndPetKataTest.java
329,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/PersonAndPetKataTest.java
467,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/PersonAndPetKataTest.java
474,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/PersonAndPetKataTest.java
517,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/PersonAndPetKataTest.java
582,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/PersonAndPetKataTest.java
599,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/PersonAndPetKataTest.java
739,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/list/mutable/MultiReaderFastListTest.java
306,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/list/immutable/primitive/AbstractImmutableBooleanListTestCase.java
173,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/ParallelIterableTestCase.java
174,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/ParallelIterableTestCase.java
207,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/ParallelIterableTestCase.java
208,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/ParallelIterableTestCase.java
36,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/set/ParallelCollectSelectSetIterableTest.java
37,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/set/ParallelFlatCollectSelectSetIterableTest.java
54,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/set/ParallelFlatCollectSelectSetIterableTest.java
33,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/set/ParallelFlatCollectDistinctSetIterableTest.java
35,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/set/sorted/ParallelFlatCollectDistinctSortedSetIterableTest.java
32,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/set/sorted/ParallelFlatCollectSortedSetIterableTest.java
30,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/lazy/parallel/set/sorted/ParallelSelectSortedSetIterableTest.java
373,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/string/immutable/CodePointAdapterTest.java
65,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/set/mutable/UnifiedSetTest.java
199,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/set/mutable/UnifiedSetWithHashingStrategyTest.java
70,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/factory/primitive/BooleanSetsTest.java
781,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/factory/SetsTest.java
261,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/factory/BagsTest.java
286,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/block/factory/FunctionsTest.java
287,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/block/factory/FunctionsTest.java
62,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/utility/StringIterateTest.java
179,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/utility/StringIterateTest.java
211,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/utility/StringIterateTest.java
251,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/utility/StringIterateTest.java
283,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/utility/StringIterateTest.java
514,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/eclipse-collections-forkjoin/src/test/java/org/eclipse/collections/impl/forkjoin/FJIterateTest.java
544,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/eclipse-collections-forkjoin/src/test/java/org/eclipse/collections/impl/forkjoin/FJIterateTest.java
2220,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/eclipse-collections-testutils/src/main/java/org/eclipse/collections/impl/test/Verify.java
