Line,Smell,Cause,Number of Conditions,Threshold,File
45,complex conditional,long if,10,3,../input_projects/multi_projects/wagtail/wagtail/management/commands/create_log_entries_from_revisions.py
56,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/management/commands/purge_revisions.py
87,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/locks.py
30,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/models/copying.py
68,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/models/copying.py
76,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/models/specific.py
32,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/models/view_restrictions.py
420,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
520,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
695,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
1057,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
1288,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
1462,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
1514,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
1817,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
2154,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
3034,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
3892,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
4500,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/models/__init__.py
47,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/models/sites.py
123,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/models/sites.py
142,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/models/audit_log.py
221,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/models/reference_index.py
313,complex conditional,long if,9,3,../input_projects/multi_projects/wagtail/wagtail/models/reference_index.py
72,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/coreutils.py
316,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/coreutils.py
49,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/settings/jinja2tags.py
52,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/settings/context_processors.py
36,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/settings/views.py
53,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/settings/views.py
179,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/forms/forms.py
236,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/forms/views.py
279,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/forms/views.py
79,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/simple_translation/forms.py
50,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/simple_translation/views.py
82,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/search_promotions/forms.py
87,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/search_promotions/views.py
129,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/search_promotions/views.py
189,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/search_promotions/views.py
215,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/typed_table_block/blocks.py
10,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/table_block/templatetags/table_block_tags.py
34,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/table_block/templatetags/table_block_tags.py
135,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/table_block/blocks.py
183,complex conditional,long if,9,3,../input_projects/multi_projects/wagtail/wagtail/contrib/table_block/blocks.py
